109296622430148;Northway;Alaska;62.9693;-141.905
105549919478993;Koyukuk;Alaska;64.903273848599;-157.69013803709
109622905729906;Maxwell;Indiana;39.8575;-85.77
107888322567489;Teller;Alaska;65.2572;-166.354
112381952112640;Ruby;Alaska;64.738888888889;-155.48888888889
103148523058661;Tanacross;Alaska;63.3762;-143.357
108561315835715;Skwentna;Alaska;61.9903;-151.398
112594972089638;Shageluk;Alaska;62.656;-159.531
112028752146651;Valdez;Alaska;61.097000931158;-146.25169207871
112020648814278;Sleetmute;Alaska;61.6839;-157.152
112507982094126;Rampart;Alaska;65.5073;-150.148
108284339193369;Pilot Point;Alaska;57.5603;-157.582
108282802527144;Sitka;Alaska;57.0799;-135.332
108098092543561;Point Baker;Alaska;56.346313752596;-133.61245051991
105988866098692;Quinhagak;Alaska;59.750277777778;-161.90444444444
108247552528728;Old Harbor;Alaska;57.1973;-153.308
107726662584238;South Naknek;Alaska;58.7116;-157.017
103744609663922;Perryville;Alaska;55.9136;-159.151
103823369656838;Tok;Alaska;63.3242;-143.018
113769078633212;Port Alexander;Alaska;56.25;-133.644
109822649044852;Stevens Village;Alaska;66.024951569143;-149.08028780508
107825069247005;Tenakee Springs;Alaska;57.778055555556;-135.21972222222
104031889631859;Tuluksak;Alaska;61.1025;-160.961
112947435389164;Saint Michael;Alaska;63.472986660778;-162.05211566289
107700722593351;Togiak;Alaska;59.059134;-160.383186
112579088758022;Unalakleet;Alaska;63.878908333333;-160.78966666667
112829388731789;Nunapitchuk;Alaska;60.896352;-162.454383
109466429079759;Point Hope;Alaska;68.3471;-166.763
105678419464829;Shungnak;Alaska;66.8858;-157.137
112462042100315;Talkeetna;Alaska;62.3114;-150.087
108352469189678;Tanana;Alaska;65.170833333333;-152.07777777778
108071599221839;Stebbins;Alaska;63.5119;-162.275
108058432555178;Shaktoolik;Alaska;64.3556;-161.191
107550092599062;Sterling;Alaska;60.5296;-150.798
107792622577567;Red Devil;Alaska;61.7834;-157.337
108358862524834;Pelican;Alaska;57.95833;-136.22389
106929836005891;Unalaska;Alaska;53.87245;-166.53036
104008146302112;Platinum;Alaska;59.00689;-161.81529
112570195421745;Sand Point;Alaska;55.3366;-160.493
111967825486846;Port Alsworth;Alaska;60.2083;-154.307
108115929216253;Nulato;Alaska;64.73;-158.114
113119102036250;Point Lay;Alaska;69.741;-163.009
106095246088864;Port Heiden;Alaska;56.9489;-158.656
104053956298845;Seward;Alaska;60.1245;-149.433
108002195887378;Nuiqsut;Alaska;70.2163;-151.006
103123069728599;Two Rivers;Alaska;64.8625;-147.099
112962365384433;Russian Mission;Alaska;61.7856;-161.334
109398392419972;Seldovia;Alaska;59.438888888889;-151.7125
109317199087693;Tyonek;Alaska;61.0605;-151.231
108405355846741;Pilot Station;Alaska;61.9361;-162.883
112612198750944;Soldotna;Alaska;60.4866;-151.075
112939698720022;Ward Cove;Alaska;55.4119;-131.723
103749702997511;Boaz;Alabama;34.2028;-86.1605
105613882805487;Beaverton;Alabama;33.9328;-88.0204
108206625866701;Ashland;Alabama;33.272206;-85.836925
112040912145732;Bayou La Batre;Alabama;30.4033;-88.2481
103137829726381;Baileyton;Alabama;34.2671;-86.603
104618636243455;Abernant;Alabama;33.2903;-87.1981
104023316300736;Alexandria;Alabama;33.7661;-85.8844
104043672965337;Allgood;Alabama;33.9042;-86.5164
103082506398196;Boligee;Alabama;32.7638;-88.026
112026858812851;Bessemer;Alabama;33.3913;-86.9566
109236899095050;Alberta;Alabama;32.2319;-87.41
108167809212095;Abbeville;Alabama;31.566388888889;-85.251388888889
112893072057795;Ashford;Alabama;31.184032;-85.235286
110545902300217;Yakutat;Alaska;59.54913;-139.73246
106364049395320;Alabaster;Alabama;33.2312;-86.8238
112471455433575;Wrangell;Alaska;56.4564;-132.378
110676892291993;Alton;Alabama;33.5792;-86.6375
107497955946738;Autaugaville;Alabama;32.43241;-86.65337
105583806142923;Arab;Alabama;34.3279;-86.4986
106106229421421;Brewton;Alabama;31.1177;-87.0712
105582202810110;Axis;Alabama;30.9297;-88.0272
105690059465751;Akron;Alabama;32.8764;-87.741
109172022434820;Arlington;Alabama;32.05692;-87.58818
110349732324744;Bellamy;Alabama;32.44932;-88.13414
112326482117516;Blountsville;Alabama;34.0819;-86.5888
108197422542179;Bridgeport;Alabama;34.9473;-85.719
108762919149029;Alexander City;Alabama;32.9332;-85.936
103132849727726;Attalla;Alabama;34.005066996477;-86.10391060609
108589272494954;Brent;Alabama;32.9402;-87.175
105396856161121;Brantley;Alabama;31.584365;-86.256651
109566382403266;Berry;Alabama;33.6578;-87.6061
108009925894751;Wainwright;Alaska;70.641080784812;-159.92402641911
108285499199382;Wales;Alaska;65.612222222222;-168.08916666667
107852822576197;Bankston;Alabama;33.6711;-87.67073
103976359639053;Atmore;Alabama;31.0232;-87.4921
109899419029360;Altoona;Alabama;34.0293;-86.3207
104678872903729;Boykin;Alabama;32.0778;-87.2814
105463119487272;Banks;Alabama;31.8135;-85.8403
104055629629707;Black;Alabama;31.0111;-85.7444
106220802743211;Arley;Alabama;34.0815;-87.2108
113601025316876;Belle Mina;Alabama;34.6567;-86.8792
107100752653600;Bellwood;Alabama;31.17261;-85.79427
108034822550156;Bon Air;Alabama;33.2638;-86.3336
105742622792773;Mays;Indiana;39.7436;-85.43
113224912024357;White Mountain;Alaska;64.6808;-163.407
107388389290374;Bay Minette;Alabama;30.8834;-87.7772
109319969087802;Adamsville;Alabama;33.606693437181;-86.974616286675
107974299230390;Beatrice;Alabama;31.733178;-87.206773
112328468782693;Booth;Alabama;32.5003;-86.5719
112596132085992;Bremen;Alabama;33.9944;-86.97
105591872808772;Athens;Alabama;34.8033;-86.9703
112164642129836;Aliceville;Alabama;33.1263;-88.1544
105575526141581;Wasilla;Alaska;61.5822;-149.4414
108417995849344;Auburn;Alabama;32.6065;-85.4817
112324442113489;Columbia;Alabama;31.292283333333;-85.112122222222
114161615264923;Brooklyn;Alabama;31.2632;-86.7683
103969006304820;Carbon Hill;Alabama;33.89069;-87.524307
107458365949928;Bryant;Alabama;34.9436;-85.6322
110258025660599;Buhl;Alabama;33.2569;-87.7528
103758969662671;Burnt Corn;Alabama;31.5533;-87.1603
112818652065917;Calera;Alabama;33.1076;-86.75
114145668600390;Burnwell;Alabama;33.7078;-87.0875
107934129229942;Bynum;Alabama;33.606;-85.9633
112850015395460;Courtland;Alabama;34.668457;-87.310821
103716819667748;Butler;Alabama;32.0915;-88.2207
109600559058660;Carrollton;Alabama;33.260858;-88.094452
113274622019211;Campbell;Alabama;31.9233;-87.9811
108575029172452;Capshaw;Alabama;34.7731;-86.7928
108123659216646;Carlton;Alabama;31.3431;-87.8456
108334829190466;Bucks;Alabama;31.0103;-88.0242
112242435458061;Brilliant;Alabama;34.0228;-87.7674
109306719089137;Coffeeville;Alabama;31.761262;-88.08915
112842172063054;Catherine;Alabama;32.1844;-87.4694
108922182469475;Cecil;Alabama;32.30243;-86.00925
104675506238296;Cottondale;Alabama;33.19017;-87.44409
108590689164977;Cowarts;Alabama;31.1996;-85.3063
108997032461068;Chapman;Alabama;31.6711;-86.7122
112655678746549;Cherokee;Alabama;34.758297;-87.968549
106102149420418;Clay;Alabama;33.7;-86.623
108152515879794;Coker;Alabama;33.2463;-87.6792
108073239220287;Clayton;Alabama;31.8775;-85.449
107479622607866;Coffee Springs;Alabama;31.166736;-85.910634
103957219640908;Daleville;Alabama;31.3025;-85.7111
111802575503547;Childersburg;Alabama;33.2752;-86.3532
109241179098257;Clinton;Alabama;32.9136;-87.9925
103097629729838;Cottonwood;Alabama;31.0536;-85.3024
104743962897089;Clopton;Alabama;31.60865;-85.43006
106916646007311;Cloverdale;Alabama;34.9386;-87.7714
108330012522023;Brookside;Alabama;33.6319;-86.9131
104079489627607;Cusseta;Alabama;32.7847;-85.3058
108231282530687;Camp Hill;Alabama;32.7993;-85.6529
112125748802943;Brundidge;Alabama;31.7192;-85.8181
109363202421226;Calvert;Alabama;31.155;-88.01
109694502390302;Citronelle;Alabama;31.0927;-88.2443
100242413351129;Cottonton;Alabama;32.1467;-85.0739
108413832512293;Chatom;Alabama;31.461666666667;-88.248055555556
103096363063702;Chunchula;Alabama;30.9219;-88.2005
103125383061483;Creola;Alabama;30.8955;-88.0148
112268248789052;Coy;Alabama;31.8947;-87.4628
113436252001973;Cragford;Alabama;33.25063;-85.67218
109081592445301;Crane Hill;Alabama;34.09493;-87.06071
112919308724061;Cropwell;Alabama;33.49694;-86.32427
107854802571166;Cardiff;Alabama;33.64673;-86.93431
103736552998571;Choccolocco;Alabama;33.6592;-85.7036
113138478712754;Slater;South Carolina;35.0317;-82.4953
108160952545177;Brierfield;Alabama;33.0389;-86.9089
108220759198569;Edwardsville;Alabama;33.7072;-85.5106
109483202412118;Dawson;Alabama;34.303888888889;-85.926111111111
107614142601151;Fort Deposit;Alabama;31.9879;-86.5713
108738549150959;Eldridge;Alabama;33.9198;-87.6211
109539625730932;Delmar;Alabama;34.17;-87.6058
112839552063398;Enterprise;Alabama;31.3275;-85.8445
112711782076379;Fruithurst;Alabama;33.731103;-85.431759
104649769573723;Fort Rucker;Alabama;31.33855;-85.70835
112432888770534;Daviston;Alabama;33.0553;-85.6392
103751352996703;Dixons Mills;Alabama;32.0581;-87.7875
103793479658917;Elberta;Alabama;30.414444444444;-87.598333333333
109443382415920;Eclectic;Alabama;32.6413;-86.0386
113643981979356;Excel;Alabama;31.427308;-87.340587
108630485827874;Dutton;Alabama;34.6076;-85.9156
